url,name,main_location,asociate_location,type,description,price,feats,address,neighborhood,characteristics
https://fincaraiz.com.co/inmueble/casa-en-venta/batallon-infanteria/barranquilla/10144727,casa en venta,la concepcion - barranquilla - atlantico,"batallon infanteria, la concepcion, barranquilla, comuna 16, norte centro - historico, norte centro historico, atlantico",inmobiliaria · destacado,casa en venta en el barrio la concepcion. consta de: 💫 3 habitaciones 💫2 baños 💫 buena iluminación 💫 parqueadero 📍ubicada en el segundo piso. 📍 en conjunto. ¡¡en asociacion con habi!!, precio total (cop) $ 350.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '96 m²'}, {'área privada': '96 m²'}, {'estrato': '4'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '2'}, {'administración': '$ 125.000 cop'}, {'precio m²': '$ 3.645.833,33*m²'}]",preguntar al anunciante,batallon infanteria - barranquilla,"
características del exterior
en conjunto cerrado
garaje(s)
planta eléctrica
vista panorámica
zonas verdes
características del interior
aire acondicionado
balcón
cocina integral
despensa
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/oficina-en-venta/chico-norte/bogota/10085230,oficina en venta,"chico norte - bogotá - bogotá, d.c.","chico norte, san patricio, santa bibiana, bogotá, usaquen, chapinero, zona norte, bogotá, d.c.",inmobiliaria,"espectacular oficina, muy iluminada con amplios espacios. dependencias: recepción, tres oficinas con división en vidrio templado de 5 mm y muebles en madera, blackout, dos salas de juntas, dos baños (damas – caballeros), cocineta, dos parqueaderos en línea, uno independiente. equipamento comunal: tres ascensores con capacidad para 10 personas, trece parqueaderos para visitantes, escalera de evacuación presurizada para emergencias, planta eléctrica de emergencia con suplencia total, subestación eléctrica, bombas tipo eyector para aguas lluvias, equipo hidroneumático de presión constante, gabinetes contra incendio, tanque de reserva de agua, shut de basuras, control de acceso monitoreado, sistema de cámaras internas de seguridad.", precio total (cop) $ 1.200.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'baños': '2'}, {'parqueaderos': '3'}, {'área construída': '129 m²'}, {'área privada': '0 m²'}, {'estrato': '6'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '5'}, {'administración': '$ 1.400.000 cop'}, {'precio m²': '$ 9.302.325,58*m²'}]",preguntar al anunciante,chico norte - bogotá,"
características del exterior
ascensor
ascensor(es) inteligente(s)
baños comunales
circuito cerrado de tv
garaje cubierto
parqueadero visitantes
planta eléctrica
portería / recepción
tarjetas inteligentes
características del interior
cableado de red
cocineta
escalera de emergencia
piso en baldosa / mármol
salón de conferencias
servicios públicos
características del sector
cerca centro comercial
cómodas vias de acceso
sobre vía principal
trans. público cercano"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/cedritos/bogota/10050707,apartamento en venta,"cedritos - bogotá - bogotá, d.c.","cedritos, cedro narvaez, alameda, belmira, acacias usaquen, capri, las acasias, bogotá, usaquen, zona norte, bogotá, d.c.",inmobiliaria · destacado,"excelente apartamento de 75.76 mts, de 10 años de construido en piso 3o. ,consta de 2 alcobas con cortinas enrollables y blackout, 2 baños la habitacion principal con vestier, sala comedor con balcon y cortina electrica, espacio para estudio, cocina abierta, zona de lavanderia independiente. 2 garajes en linea y 1 deposito. el edificio cuenta con terraza bbq, gimnasio, salon social, zona infantil y parqueadero de visitantes. precio $450 millones negociables. admírelo", precio total (cop) $ 450.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '2'}, {'baños': '2'}, {'parqueaderos': '2'}, {'área construída': '75,76 m²'}, {'área privada': '75,76 m²'}, {'estrato': '4'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '3'}, {'administración': '$ 319.000 cop'}, {'precio m²': '$ 5.939.809,93*m²'}]",preguntar al anunciante,cedritos - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
en conjunto cerrado
gimnasio
parqueadero visitantes
portería / recepción
salón comunal
terraza
vigilancia
zona infantil
características del interior
balcón
barra estilo americano
calentador
citófono
cocina integral
cocina tipo americano
depósito / bodega
estudio
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/centro-historico/chia/7302881,casa en venta,centro historico - chía - cundinamarca,"centro historico, chía, cundinamarca",inmobiliaria · destacado,"bajo de precio motivo viaje cita previa por favor al día de papeles lista para entrega recién remodelada y ampliada para estrenar pisos porcelanatos formato gigante iluminación led, chimenea gas, bodegas en baño, ropas y patio con bbqq, walking closet sistema insonorización en ventanas y puerta, madera de calidad, baños full equipados, calentador gas salida a zonas verdes para mascotas, parques para niños, vigilancia 24/7+ cámaras 4 habitaciones 4 baños 1 estudio garaje patio bqq balcón zonas verde parque infantil.", precio total (cop) $ 619.999.999 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}]",preguntar al anunciante,centro historico - chía,"
características del exterior
circuito cerrado de tv
en conjunto cerrado
garaje(s)
jardín
parqueadero visitantes
portería / recepción
salón comunal
terraza
vigilancia
vista panorámica
zona infantil
zonas verdes
características del interior
alarma
amoblado
balcón
baño auxiliar
calentador
chimenea
citófono
cocina integral


depósito / bodega
despensa
estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona campestre
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/los-rosales/bogota/8189456,apartamento en venta,los rosales - bogotá - cundinamarca,"los rosales, los rosales, bellavista, chapinero, bogotá, zona norte, zona nororiental, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"apartamento con balcón para venta en rosales bajo acogedor apartamento con magnífica vista a verde y mucha luminosidad. ubicado en uno de los sectores de más alta valorización como es rosales. la zona social está completamente integrada con salón comedor y balcón. la cocina es abierta con mesón tipo barra. zona de ropas iluminada y ventilada. en la zona privada encontramos tres habitaciones, las dos auxiliares comparten baño y la principal con baño en suite y walk-in closet. se complementa con dos parqueaderos y un depósito..", precio total (cop) $ 950.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '2'}, {'área construída': '132 m²'}, {'área privada': '132 m²'}, {'estrato': '6'}, {'estado': 'bueno'}, {'antigüedad': 'más de 30 años'}, {'administración': '$ 1.373.300 cop'}, {'precio m²': '$ 7.196.969,7*m²'}]",preguntar al anunciante,los rosales - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
control de acústica
garaje cubierto
garaje / parqueadero(s)
parqueadero visitantes
portería / vigilancia
tanques de agua
vigilancia privada 24*7
características del interior
balcón
baño auxiliar
cableado de red
calentador
chimenea
citófono
closet
cocina tipo americano
depósito / bodega
despensa


puerta de seguridad
shut de basura
características del sector
área urbana
cómodas vias de acceso
restaurantes
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/proyecto-de-vivienda/baluarte-del-caribe/daniel-lemaitre/cartagena/4682857,baluarte del caribe,daniel lemaitre - cartagena - bolivar,"daniel lemaitre, san francisco, lomas de san bernardo, san bernardo de asis, cartagena, comuna 03, comuna 03 - loc historica y del caribe norte, bolivar",proyecto,"una torre de 6 niveles constara de parqueaderos privados y comunales, en el primer piso encontraras parque infantil y lobby, desde el piso 2 al piso 5 habrán 12 aptos por piso y en el piso n° 6 habrán 7 aptos y la zona social del edificio tendrá piscina, solárium, zona bbq y salón de evento cerrado en total serán 55 apartamentos. 2 ascensores, planta eléctrica, hidro bomba. vivirás a pocos minutos de la zona turística de la ciudad. nuestro proyecto ya inicio obra!.", desde (cop) $ 300.688.324 hasta (cop) $ 375.823.174 ¿te interesó este proyecto? información legal reportar anuncio,"['', {'estrato': '3'}]",cra 30 56 -144,daniel lemaitre - cartagena,"
características del exterior
acceso pavimentado
alcantarillado
árboles frutales
ascensor
en edificio
panorámica un lado
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
tanques de agua
vista panorámica
zona infantil
zonas verdes
características del interior
aire acondicionado
alarma
altura restringida
ascensores comunales


baño independiente
barra estilo americano
citófono
closet
cocina integral
cocina tipo americano
comedor
despensa
escalera de emergencia
garaje cubierto
hall de alcobas
instalación de gas
oficinas administrativas
parqueadero visitantes
patio interno
planta eléctrica
servicios públicos
shut de basura
tanques de agua
terraza
todos los servicios
ventilación natural
zona de bbq
características del sector
área urbana
bombas de gasolina
cerca a sector comercial
cerca centro comercial
cerca de zona urbana
colegios / universidades
cómodas vias de acceso
parques cercanos
restaurantes
seguridad
sobre vía secundaria
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/el-virrey/bogota/7432394,apartamento en venta,el virrey - bogotá - cundinamarca,"el virrey, antiguo country, bogotá, chapinero, zona norte, zona nororiental, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"se vende espectacular apartamento con excelente vista totalmente remodelado para estrenar , entrada privada y cortinado tres garajes.", precio total (cop) $ 1.650.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '5'}, {'parqueaderos': '3'}, {'área construída': '163 m²'}, {'área privada': '155 m²'}, {'estrato': '5'}, {'estado': 'excelente'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '8'}, {'administración': '$ 1.698.000 cop'}, {'precio m²': '$ 10.122.699,39*m²'}, {'tipo de apartamento': 'loft'}]",preguntar al anunciante,el virrey - bogotá,"
características del exterior
ascensor
caldera
circuito cerrado de tv
cuarto de escoltas
en conjunto cerrado
garaje(s)
parqueadero visitantes
portería / recepción
terraza
vigilancia
vista panorámica
zona infantil
zonas verdes
características del interior
balcón
baño auxiliar
baño de servicio
barra estilo americano
calentador
chimenea


cocina tipo americano
comedor auxiliar
cuarto de servicio
depósito / bodega
estudio
hall de alcobas
instalación de gas
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/la-tebaida/quindio/10181672,casa en venta,la tebaida,"la tebaida, quindio",inmobiliaria,"hermosa casa para la venta, via armenia al municipio de la tebaida en el quindio. nuevo conjunto de casas con ubicación privilegiada. consta de dos niveles en el primero encontramos amplia sala comedor, terraza, cocina integral, zona de lavandería, baño social; en el segundo tres habitaciones, la principal con baño y vestier, otro baño auxiliar, balcón. excelentes acabados, iluminación y ventilación. las zonas sociales están próximas a ser construídas y tendrán piscina para grandes y niños, jacuzzi, sauna, baños comunales, parqueadero para visitantes, vías y andenes, gimnasio, juegos infantiles, cancha múltiple, zona para mascotas,zonas verdes y senderos, zona de picnic. sal´n social y vigilancia 24 horas. muy cerca al aeropuerto internacional el eden, centros comerciales, supermercados, restaurantes, cafeterías, entre otros. buen servicio de transporte público. a cinco minutos del club campestre de armenia te esperamos para conocer el hogar de tus sueños. contáctanos inmobiliaria l3", precio total (cop) $ 430.000.000 ¿te interesó este inmueble? reportar anuncio,[''],preguntar al anunciante,la tebaida,"
características del exterior
canchas deportivas
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
sauna / turco / jacuzzi
vigilancia
zona infantil
zonas verdes
características del interior
balcón
calentador
citófono
cocina integral


instalación de gas
patio
piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/proyecto-de-vivienda/via-al-cedro-vi/alameda/bogota/7560469,via al cedro vi,"cedritos - bogotá - bogotá, d.c.","alameda, cedritos, cedro narvaez, capri, acacias usaquen, bogotá, usaquen, zona norte, bogotá, d.c.",proyecto · destacado,"vía al cedro vi es un proyecto inmobiliario club house en cedritos, es un edificio eco- amigable. ultimos apartamentos se entregan con acabados , parqueadero y deposito en agosto 2024!tenemos apartamentos tipo loft y duplex! • cuenta con energía solar para iluminación de todas las zonas comunes y parqueaderos. • posee una planta para el tratamiento de agua lluvia, lo cual significa un ahorro de aproximadamente 30% en la tarifa del servicio de agua para los apartamentos. rooftop vista 360 grados/ club house financiación: 30% cuota inicial 70% crédito método de pago: $10.000.000 de separación y 30% cuota inicial diferido en 11 meses", desde (cop) $ 338.450.000 hasta (cop) $ 738.400.000 ¿te interesó este proyecto? información legal reportar anuncio,"['', {'estrato': '4'}]",cra 12 144 -11 esquina,alameda - bogotá,"
características del interior
ascensores comunales
ascensor(es) inteligente(s)
balcón
baño independiente
barra estilo americano
calentador
citófono
con casa club
escalera de emergencia
garaje cubierto
parqueadero visitantes
portería / recepción
salón de conferencias
salón de juegos
salón de videoconferencias
sauna / turco / jacuzzi
servicios públicos
shut de basura
tanques de agua
terraza
ventilación natural
zona de bbq
zona de lavandería"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/hayuelos/bogota/7932966,apartamento en venta,"hayuelos - bogotá - bogotá, d.c.","hayuelos, fontibon, el tintal central, bogotá, zona occidental, bogotá, d.c.",inmobiliaria · destacado,"excelente oportunidad y ubicacion , precio de oportunidad , aea 72m2, con vista interior, ubicado en un 8vo piso , acceso por ascensor, parqueadero propio cubierto y depósito , consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. tiene piso cerámico en todas sus zonas. el conjunto cuenta con zonas verdes, zona para niños, salón comunal, zona bbq y vigilancia privada las 24 horas. cerca a centro comercial hayuelos y trébolis capellanía; cerca a almacenes de cadena como éxito, ara y d1; cerca a colegio teresita de liseux y nuevo montessoriano; cerca a estación de transmilenio normandía y portal el dorado; vías de acceso por la av. calle 17 y carrera 96c.", precio total (cop) $ 360.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '75 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'estado': 'excelente'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '6'}, {'administración': '$ 226.000 cop'}, {'precio m²': '$ 4.800.000*m²'}, {'tipo de apartamento': 'loft'}]",preguntar al anunciante,hayuelos - bogotá,"
características del exterior
ascensor
caldera
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
planta eléctrica
portería / recepción
salón comunal
terraza
vigilancia
vista panorámica
vivienda multifamiliar
zona infantil
zonas verdes
características del interior
baño auxiliar
barra estilo americano


cocina integral
cocina tipo americano
comedor auxiliar
depósito / bodega
hall de alcobas
instalación de gas
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/bonanza/bogota/7301995,casa en venta,bonanza - bogotá - cundinamarca,"bonanza, engativá, bogotá, engativa, zona occidente, zona noroccidente, cundinamarca, bogotá, d.c.",inmobiliaria,"espectacular casa de 151 mts2 ubicada en el barrio bonanza, gran oportunidad de inversión, negociable. esta maravillosa casa consta de dos plantas, de las cuales en el primer piso encontrarás sala, comedor, cocina con gas natural, un estudio, baño social, patio, un pequeño depósito y garaje doble con una excelente iluminación natural. en la segunda planta encontrarás cuatro habitaciones, cada una con su closet, un baño. ideal para construir o remodelar. el sector cuenta con un comercio muy variado ya que se encuentra muy cerca del centro comercial titan, vías muy amplias y excelente transporte. también encontrarás restaurantes y zonas verdes donde podrás compartir con tu familia. cualquier información adicional contáctenos al número o al correo electrónico . el equipo de inmobiliaria bogotá está comprometido a brindar una experiencia de vida excepcional para nuestros clientes desde el momento en que se unen a nuestra comunidad. .", precio total (cop) $ 485.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '2'}, {'parqueaderos': '2'}, {'área construída': '151 m²'}, {'área privada': '151 m²'}, {'estrato': '3'}, {'antigüedad': 'más de 30 años'}, {'administración': 'no definida'}, {'precio m²': '$ 3.211.920,53*m²'}]",preguntar al anunciante,bonanza - bogotá,"
características del exterior
alcantarillado
en casa
en zona residencial
garaje cubierto
características del interior
baño auxiliar
closet
cocina integral
comedor
depósito / bodega
estudio
instalación de gas
patio
servicios públicos
todos los servicios
ventilación natural
zona de lavandería
características del sector
área urbana
bombas de gasolina
cerca centro comercial
colegios / universidades
cómodas vias de acceso
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/lote-en-venta/los-puentes/silvania/10125588,lote en venta,los puentes - silvania - cundinamarca,"los puentes, loma alta, silvania, cundinamarca",inmobiliaria,"se vende espectacular lote esquinero de 2009 mts, en silvania, cundinamarca, clima agradable, papeles al día, los servicios públicos de luz, gas natural y agua pasan por el lado del predio y a 30 mts queda la planta de agua del municipio, a 5 minutos de la vía pavimentada. apto como inversión o para construir el inmueble de su preferencia", precio total (cop) $ 970.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'área construída': '2.009 m²'}]",preguntar al anunciante,los puentes - silvania,
https://fincaraiz.com.co/inmueble/casa-en-venta/san-jose-sur/pereira/10171107,casa en venta,cerritos - pereira - risaralda,"san jose sur, san jose, pereira, universidad, cerritos, circunvalar - alamos, risaralda",inmobiliaria · destacado,te imaginas viviendo en un clima cálido con todas las comodidades en zona campestre pero tan sólo a 15 minutos del centro de la ciudad ! ésta hermosa casa ubicada dentro de los condominios más exclusivos de pereira te ofrece todo lo que necesitas para vivir con tú familia . lote de 2168 m² y cuenta con un área construida de 490 m². si deseas mayor información no dudes en contactarme. 3️⃣1️⃣7️⃣6️⃣4️⃣5️⃣4️⃣3️⃣4️⃣6️⃣, precio total (cop) $ 2.700.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '5'}, {'parqueaderos': '3'}, {'área construída': '2.168 m²'}, {'área privada': '0 m²'}, {'estrato': '6'}, {'antigüedad': '1 a 8 años'}, {'administración': '$ 600.000 cop'}, {'precio m²': '$ 1.245.387,45*m²'}]",preguntar al anunciante,san jose sur - pereira,"
características del exterior
en conjunto cerrado
garaje(s)
jardín
parqueadero visitantes
piscina
portería / recepción
terraza
vigilancia
vista panorámica
zonas verdes
características del interior
baño auxiliar
barra estilo americano
calentador
cocina tipo americano
instalación de gas
patio
zona de lavandería
características del sector
colegios / universidades
supermercados / c.comerciales
trans. público cercano
zona campestre
zona residencial"
https://fincaraiz.com.co/inmueble/apartaestudio-en-venta/centro/pereira/7842793,apartaestudio en venta,centro - pereira - risaralda,"centro, sector plaza de bolivar, santa teresita, sector galeria central, pereira, rio otun, risaralda",inmobiliaria · destacado,"se vende aparta-estudio ubicado en el centro de pereira 4 piso con ascensor - alcoba con closet independiente de la sala, baño, cocina integral con campana y barra americana, zona de ropas con calentador a gas y buena ventilacion, pisos en porcelanato el edificio cuenta con terraza, salon social para eventos y reuniones, vigilancia las 24 horas con porteria, casillero, shut de basuras, planta electrica y tanque de reserva muy buena ubicacion cerca de todo: supermercados, iglesias, cai de policia, colegios, centros comerciales y parque el lago .", precio total (cop) $ 115.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '1'}, {'baños': '1'}, {'área construída': '37 m²'}, {'área privada': '37 m²'}, {'estrato': '4'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '4'}, {'administración': '$ 234.700 cop'}, {'precio m²': '$ 3.108.108,11*m²'}]",preguntar al anunciante,centro - pereira,"
características del exterior
acceso pavimentado
árboles frutales
ascensor
cancha de futbol
canchas deportivas
planta eléctrica
portería / recepción
salón comunal
terraza
vigilancia
vista panorámica
zonas verdes
características del interior
barra estilo americano
calentador
citófono
closet
cocina integral
instalación de gas
características del sector
cerca de zona urbana
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/el-dorado/bogota/10144452,apartamento en venta,"el dorado - bogotá - bogotá, d.c.","el dorado, el dorado industrial, engativá, el gaco, gran granada, bogotá, engativa, zona noroccidente, bogotá, d.c.",inmobiliaria,"vendo apartamento de 3 habitaciones, principal con baño privado. cocina integral tipo americano, sala comedor con ventanal amplio para iluminación natural y vista panorámica. baño social completo, pisos en madera laminada y cerámica. edificio con vigilancia 24/7, 2 ascensores, gimnasio, salón comunal, terraza bbq, zona infantil, ascensor, cctv, portería tipo lobby. sector residencial, de fácil acceso desde la calle 80, calle 72 y calle av. mutis, cerca de tiendas de cadena, centros comerciales, jardines infantiles, hospitales, parques zonales, regionales y comercio en general.", precio total (cop) $ 320.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '67,62 m²'}, {'área privada': '61,11 m²'}, {'estrato': '4'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '12'}, {'administración': '$ 272.000 cop'}, {'precio m²': '$ 4.732.327,71*m²'}]",preguntar al anunciante,el dorado - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
garaje(s)
gimnasio
parqueadero visitantes
portería / recepción
salón comunal
terraza
vigilancia
vista panorámica
vivienda multifamiliar
zona infantil
características del interior
baño auxiliar
barra estilo americano
citófono
cocina integral
cocina tipo americano
hall de alcobas
instalación de gas
piso en baldosa / mármol

características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/proyecto-de-vivienda/paseo-del-parque/ricaurte/bogota/6903734,paseo del parque,"ricaurte - bogotá - bogotá, d.c.","ricaurte, paloquemao, bogotá, los martires, zona centro, bogotá, d.c.",proyecto,"ubicado en el corazón de bogotá, entre el desarrollo urbanístico y la vida urbana está paseo del parque i, un conjunto residencial de 438 unidades (433 apartamentos y 5 locales) y paseo del parque ii, un conjunto residencial de 455 apartamentos; ambos hacen parte de una agrupación de lotes que comparten entre sí todas las áreas destinadas a zonas comunes. su ubicación estratégica sobre la calle 13 y muy cerca de la carrera 30, lo conectan con el centro comercial mall plaza, jumbo y alkosto..", desde (cop) $ 197.400.000 hasta (cop) $ 230.200.000 ¿te interesó este proyecto? información legal reportar anuncio,"['', {'estrato': '4'}]",cl. 13 28-84,ricaurte - bogotá,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/miramar/barranquilla/7497972,apartamento en venta,miramar - barranquilla - atlántico,"miramar, cr.portal del miramar, cr.tozcana, cr.montreal, miramar, cr.brisas del mar, barranquilla, comuna 19, norte centro - historico, zona riomar, norte centro historico, atlántico, atlantico",inmobiliaria,"se vende apartamento dúplex en barranquilla sector de miramar, en edificio con vigilancia privada y zonas sociales de entretenimiento cuenta con un área de 109.02 mt2 y de terraza descubierta 40 mts - 3 habitaciones - 2 baños, buenos acabados, buena distribución en sus areas - fresco y acogedor además cuenta con gran iluminación natural - sector tranquilo y residencial con cómodas vías de acceso y facilidad al transporte publico cercano.", precio total (cop) $ 400.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '2'}, {'área construída': '109 m²'}, {'área privada': '109 m²'}, {'estrato': '4'}, {'estado': 'bueno'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '12'}, {'administración': '$ 290.000 cop'}, {'precio m²': '$ 3.669.724,77*m²'}, {'tipo de apartamento': 'duplex'}]",preguntar al anunciante,miramar - barranquilla,"
características del exterior
ascensor
circuito cerrado de tv
en conjunto cerrado
garaje cubierto
gimnasio
parqueadero visitantes
piscina
portería / vigilancia
salón comunal
terraza
vigilancia privada 24*7
zona infantil
zonas verdes
características del interior
baño auxiliar
cableado de red
citófono
closet
cocina integral
comedor


escalera de emergencia
estudio
hall de alcobas
instalación de gas
oficinas administrativas
servicios independientes
características del sector
cómodas vias de acceso
parques cercanos
sobre vía secundaria
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/santa-teresa/bogota/8156618,apartamento en venta,santa teresa - bogotá - cundinamarca,"santa teresa, santa teresa, bogotá, usaquen, zona norte, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"código 67was96228 - apartamento en venta santa teresa - usaquén, remodelado, área de 76m2, cuenta con 3 habitaciones, sala comedor, cocina integral, zona de lavandería, 2 baños y parqueadero cubierto. ubicado cerca a la av 9, av calle 170 y autopista norte. no negociable ¡contáctanos! .", precio total (cop) $ 350.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '75 m²'}, {'área privada': '75 m²'}, {'estrato': '4'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '10'}, {'administración': '$ 270.000 cop'}, {'precio m²': '$ 4.666.666,67*m²'}]",preguntar al anunciante,santa teresa - bogotá,"
características del exterior
acceso pavimentado
asador
ascensor
cancha de futbol
circuito cerrado de tv
cochera
gimnasio
parqueadero visitantes
portería / recepción
salón comunal
vigilancia
vivienda bifamiliar
zona infantil
zonas verdes
características del interior
baño auxiliar
baño independiente
calentador
citófono
closet
cocina tipo americano


piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/edificio-en-venta/las-americas/bogota/6596574,edificio en venta,las américas - bogotá - cundinamarca,"las américas, acevedo tejada, las americas, la soledad, bogotá, teusaquillo, zona occidente, zona chapinero, zona occidental, cundinamarca, bogotá, d.c.",inmobiliaria,"te presentamos la que podría ser la mejor inversión de tu vida. se trata de un magnifico centro empresarial compuesto por dos torres espectaculares a una cuadra de la av nqs muy bien ubicado en teusaquillo. pisos aptos para oficinas, consultorios, apartamentos, etc. múltiples áreas aprovechables de recepción, auditorios, salas de juntas, baños, hall, lockers, sótanos y espacios de parqueadero para 18 vehículos. precio de oportunidad para ue presente su oferta. agende una visita privada ahora.", precio total (cop) $ 7.950.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'baños': '5'}]",preguntar al anunciante,las américas - bogotá,"
características del interior
ascensores comunales
baños comunales
comedor
cuarto de escoltas
parqueadero visitantes
piso en baldosa / mármol
puerta de seguridad
servicios públicos
tanques de agua
terraza
características del sector
cerca centro comercial
parques cercanos
sobre vía principal
trans. público cercano
zona comercial"
